	Unnamed: 0	SentenceId	Clause Text	Codes	ExperimentValues	ExternalRef	Paragraph	Headings	FloatingBox?	Discourse Type	Offset_Begin	Offset_End	Discourse Label	fig_spans
165	165	s103	The data shown in the figures were taken from experiments performed at least two to three times .	[]			p34	Materials and Methods	FALSE	-	19178	19274	result	
166	166	s104	When normalized to controls	[]			p34	Materials and Methods	FALSE	-	19275	19302	result	
167	167	s104	data varied by < 20 % between independent experiments .	[]			p34	Materials and Methods	FALSE	-	19303	19356	result	
168	168	s105	Results	[header-0]			title35	Results	FALSE	-	19357	19364	none	
169	169	s106	Association between the NH2 - and COOH-terminal Regions of N-WASP	[header-1]			title36	Results	FALSE	-	19365	19429	hypothesis	f1a
170	170	s107	The domain structure of the N-WASP molecule and its nomenclature is shown in Fig. 1 A. Unless otherwise noted	[inLink]	f1a		p37	Results	FALSE	-	19430	19539	none	f1a
171	171	s107	"all residue numbers refer to the bovine N-WASP protein , which is ~95 % identical to the human and rat versions ."	[]			p37	Results	FALSE	-	19540	19651	result	f1a
172	172	s108	Since the domain nomenclature of WASp family proteins is not standardized	[]			p37	Results	FALSE	-	19652	19725	result	f1a
173	173	s108	we begin with a brief description of the N-WASP domain structure and its designation used in this study ( Fig. 1 A ) .	[inLink]	f1a		p37	Results	FALSE	-	19726	19842	result	f1a
174	174	s109	"The NH2 terminus of the N-WASP molecule is composed of a WASP homology 1 ( WH1 ) domain , followed by a GBR ."	[]			p37	Results	FALSE	-	19843	19948	method	f1a
175	175	s110	The GBR contains a basic region ( BR ) and a GBD	[]			p37	Results	FALSE	-	19949	19995	method	f1a
176	176	s110	that interacts with Cdc42 .	[]			p37	Results	FALSE	-	19996	20022	hypothesis	f1a
177	177	s111	The COOH terminus of N-WASP has been named a VCA segment	[]			p37	Results	FALSE	-	20023	20079	fact	f1a
178	178	s111	"because it contains two verprolin homology regions ( V ) , a cofilin homology region ( C ) , and an acidic region ( A ) ."	[]			p37	Results	FALSE	-	20080	20192	result	f1a
179	179	s112	The NH2 - and COOH-terminal portions of N-WASP are linked by a central proline-rich domain ( PRD ) .	[]			p37	Results	FALSE	-	20193	20289	hypothesis	f1a
180	180	s113	The first evidence for the autoinhibited structure of N-WASP was the demonstration	[]			p38	Results	FALSE	-	20290	20372	fact	f1a
181	181	s113	that the isolated VCA region could bind to an NH2-terminal fragment ( residues 127-277 ) that includes the GBR ( exLink ) .	[exLink]			p38	Results	FALSE	-	20373	20502	method	f1a
182	182	s114	"This interaction could be disrupted by the addition of Cdc42 ,"	[]			p38	Results	FALSE	-	20503	20564	implication	f1a
183	183	s114	suggesting that upstream activators might regulate N-WASP by reducing the affinity between the NH2 - and COOH termini .	[]			p38	Results	FALSE	-	20565	20682	hypothesis	f1a
184	184	s115	Since the NH2 - and COOH termini of N-WASP can interact even in the absence of the PRD that connects them in the full-length molecule	[]			p38	Results	FALSE	-	20683	20815	hypothesis	f1a
185	185	s115	"we wanted to determine whether the NH2 terminus could inhibit , in trans , the ability of VCA to bind and activate Arp2/3 complex ."	[]			p38	Results	FALSE	-	20816	20945	method	f1a
186	186	s116	"As a first step , we identified the portion of the NH2 terminus of N-WASP"	[]			p39	Results	FALSE	-	20946	21018	method	f1a
187	187	s116	that displayed the highest affinity for the VCA segment .	[]			p39	Results	FALSE	-	21019	21075	result	f1a
188	188	s117	Several N-WASP fragments were Myc-tagged ( MT ) at their NH2 termini and were produced as	[]			p39	Results	FALSE	-	21076	21163	method	f1a
189	189	s117	[ 35S ] methionine-labeled proteins by in vitro translation ( Fig. 1 A ) .	[inLink]	f1a		p39	Results	FALSE	-	21164	21232	method	f1a
190	190	s118	The fragments have been named according to the domains of N-WASP	[]			p39	Results	FALSE	-	21233	21297	result	f1b|f1a
191	191	s118	that they encompass .	[]			p39	Results	FALSE	-	21298	21318	result	f1b|f1a
192	192	s119	"For instance , MT-GBR is the Myc-tagged fragment that includes the GBR ; MT-WG is the Myc-tagged fragment that includes the WH1 domain and the GBR ; and"	[]			p39	Results	FALSE	-	21319	21468	fact	f1b|f1a
193	193	s119	"MT-WGP is the Myc-tagged fragment that includes the WH1 domain , the GBR , and the PRD ."	[]			p39	Results	FALSE	-	21469	21554	goal	f1b|f1a
194	194	s120	These fragments were tested for their abilities to bind to a GST fusion of VCA ( GST-VCA )	[]			p39	Results	FALSE	-	21555	21643	method	f1b|f1a
195	195	s120	using a pull-down assay .	[]			p39	Results	FALSE	-	21644	21668	method	f1b|f1a
196	196	s121	As expected	[]			p39	Results	FALSE	-	21669	21680	method	f1b|f1a
197	197	s121	"MT-WG , MT-WGP , and MT-GBR all bound to GST-VCA ( Fig. 1 b ) ."	[inLink]	f1b		p39	Results	FALSE	-	21681	21740	goal	f1b|f1a
198	198	s122	"Surprisingly , a weak but detectable interaction was also observed between GST-VCA and the WH1 domain of N-WASP ( Fig. 1B and Fig. C ) ."	[inLink]	f1b		p39	Results	FALSE	-	21741	21873	method	f1b
199	199	s123	This additional VCA-WH1 interaction is one explanation for the observation	[]			p39	Results	FALSE	-	21874	21948	method	f1b|f1c
200	200	s123	that the MT-WG fragment bound to GST-VCA with an approximately twofold higher affinity than the MT-GBR fragment ( Fig. 1 C ) .	[inLink]	f1c		p39	Results	FALSE	-	21949	22072	fact	f1b|f1c
201	201	s124	The full-length N-WASP molecule did not bind	[]			p39	Results	FALSE	-	22073	22117	fact	f1b|f1c
202	202	s124	"to GST-VCA , probably because its NH2 terminus is locked in an intramolecular interaction with its COOH-terminal VCA segment and is , thus , unable to bind to GST-VCA added in trans ( Fig. 1 B ) ."	[inLink]	f1b		p39	Results	FALSE	-	22118	22308	method	f1b|f1c
203	203	s125	"The 35S-labeled protein that bound to GST-VCA in the MT-N-WASP experiment is not full-length N-WASP , but rather a truncated translation product"	[]			p39	Results	FALSE	-	22309	22452	result	f1b|f1a
204	204	s125	that does not include portions of the COOH-terminal VCA segment .	[]			p39	Results	FALSE	-	22453	22517	fact	f1b|f1a
205	205	s126	"In conclusion , the highest affinity for the VCA segment was seen with a fragment of N-WASP"	[]			p39	Results	FALSE	-	22518	22608	fact	f1b|f1a
206	206	s126	that included both the WH1 domain and GBR .	[]			p39	Results	FALSE	-	22609	22651	fact	f1b|f1a
207	207	s127	We also mapped the regions within VCA	[]			p40	Results	FALSE	-	22652	22689	none	f1b|f1a
208	208	s127	that are important for its interaction with the NH2-terminal MT-WG fragment .	[]			p40	Results	FALSE	-	22690	22766	hypothesis	f1b|f1a
209	209	s128	"Fragments containing the V , VC , CA , and VCA segments"	[]			p40	Results	FALSE	-	22767	22819	method	f1b|f1a
210	210	s128	( Fig. 1 A ) were expressed as GST fusion proteins and tested for their abilities to interact with the [ 35S ] methionine-labeled MT-WG fragment .	[inLink]	f1a		p40	Results	FALSE	-	22820	22960	goal	f1b|f1a
211	211	s129	The G-actin binding V segment appears	[]			p40	Results	FALSE	-	22961	22998	none	f1a|f1d
212	212	s129	to be dispensable for the interaction between VCA and MT-WG because GST-V does not bind to MT-WG and GST-CA and GST-VCA bind to MT-WG with roughly equal affinities ( Fig. 1 D ) .	[inLink]	f1d		p40	Results	FALSE	-	22999	23174	hypothesis	f1a|f1d
213	213	s130	The C segment contributes to the interaction	[]			p40	Results	FALSE	-	23175	23219	implication	f1a|f1d
214	214	s130	since the GST-VC protein shows a weak interaction with MT-WG .	[]			p40	Results	FALSE	-	23220	23281	hypothesis	f1a|f1d
215	215	s131	"However , the highest affinity interaction with MT-WG is seen"	[]			p40	Results	FALSE	-	23282	23342	fact	f1a|f1d
216	216	s131	when both the C and A segments are present ( GST-CA and GST-VCA ) .	[]			p40	Results	FALSE	-	23343	23407	hypothesis	f1a|f1d
217	217	s132	"This CA segment ,"	[]			p40	Results	FALSE	-	23408	23424	result	f1a|f1d
218	218	s132	"which comprises the COOH-terminal 55 amino acids of N-WASP , is also the minimal region required for binding to Arp2/3 complex ."	[]			p40	Results	FALSE	-	23425	23551	result	f1a|f1d
219	219	s133	WASp family members have been postulated	[]			p41	Results	FALSE	-	23552	23592	none	f1a|f1d
220	220	s133	to interact with Arp2/3 complex through a conserved 4-amino acid basic motif in the C segment ( residues 477-480 [ KRSK ] in bovine N-WASP ; exLink ) .	[exLink]			p41	Results	FALSE	-	23593	23751	method	f1a|f1d
221	221	s134	"In the recent NMR structure of the autoinhibited fold of human WASp , the first Arg in this motif makes a hydrogen bond to a glutamic acid residue in the GBD ( exLink ) ."	[exLink]			p41	Results	FALSE	-	23752	23927	fact	f1a|f1d
222	222	s135	"Based on these results , the NH2 termini of WASp family proteins may inhibit interactions between VCA and Arp2/3 , at least in part , by"	[]			p41	Results	FALSE	-	23928	24061	method	f1a|f1d
223	223	s135	occluding this motif .	[]			p41	Results	FALSE	-	24062	24083	fact	f1a|f1d
224	224	s136	To test the hypothesis that this motif contributes to the affinity between VCA and the NH2 terminus of N-WASP	[]			p41	Results	FALSE	-	24084	24193	fact	f1a|f1d
225	225	s136	we constructed a GST-VCA protein containing an in-frame deletion of these four residues ( GST-VCA ( Deltacof ; Fig. 1 A ) .	[inLink]	f1a		p41	Results	FALSE	-	24194	24312	method	f1a|f1d
226	226	s137	The GST-VCA ( Deltacof ) mutant bound to MT-WG as well as the wild-type VCA ( Fig. 1 D ) .	[inLink]	f1d		p41	Results	FALSE	-	24313	24397	fact	f1d
227	227	s138	"In addition , this mutation had only a very modest effect on the ability of GST-VCA to bind or to activate Arp2/3 complex ( Rohatgi , R. , and M.W. Kirschner , unpublished results ) ."	[]			p41	Results	FALSE	-	24398	24574	fact	f1d
228	228	s139	The analysis presented above demonstrates	[]			p42	Results	FALSE	-	24575	24616	implication	f1d
229	229	s139	that the GBR and the WH1 domains within the NH2 terminus of N-WASP interact with the C and A segments in the COOH terminus of the molecule .	[]			p42	Results	FALSE	-	24617	24756	hypothesis	f1d
230	230	s140	The NH2-terminal Domain of N-WASP Can Inhibit Binding of Arp2/3 Complex to the COOH-terminal VCA Segment	[header-1]			title43	Results	FALSE	-	24757	24861	hypothesis	f2b
231	231	s141	The VCA segment of N-WASP possesses two activities	[]			p44	Results	FALSE	-	24862	24912	fact	f2b
232	232	s141	that are critical to its ability to activate actin nucleation .	[]			p44	Results	FALSE	-	24913	24975	hypothesis	f2b
233	233	s142	It binds	[]			p44	Results	FALSE	-	24976	24984	implication	f2b
234	234	s142	to Arp2/3 complex through its CA region and to G-actin through its V region ( exLink ; exLink ) .	[exLink]			p44	Results	FALSE	-	24985	25107	fact	f2b
235	235	s143	We tested	[]			p44	Results	FALSE	-	25108	25117	fact	f2b
236	236	s143	if these interactions could be blocked by the NH2-terminal WG fragment .	[]			p44	Results	FALSE	-	25118	25189	fact	f2b
237	237	s144	Whereas the VCA segment can bind to Arp2/3 complex with high affinity ( Kd ~100 nM )	[]			p45	Results	FALSE	-	25190	25272	goal	f2b
238	238	s144	"the full-length , autoinhibited N-WASP molecule does not show detectable binding to Arp2/3 using pull-down assays ( Fig. 2 B ; exLink ) ."	"[inLink, exLink]"	f2b		p45	Results	FALSE	-	25273	25417	method	f2b
239	239	s145	To test the hypothesis that the low affinity of N-WASP for Arp2/3 complex is due to interactions between the NH2-terminal domain and the VCA segment	[]			p45	Results	FALSE	-	25418	25566	result	f2b|f1a
240	240	s145	we determined whether the WG and WGP fragments ( Fig. 1 A ) would compete with Arp2/3 for binding to VCA .	[inLink]	f1a		p45	Results	FALSE	-	25567	25671	method	f2b|f1a
241	241	s146	The WG and WGP fragments were expressed as hexahistidine-tagged ( HT ) proteins	[]			p45	Results	FALSE	-	25672	25749	result	f2a|f1a
242	242	s146	using the baculovirus system in insect cells ( Fig. 2 A ) .	[inLink]	f2a		p45	Results	FALSE	-	25750	25806	method	f2a|f1a
243	243	s147	"Both HT-WG and HT-WGP bound to GST-VCA in a dose-dependent manner and ,"	[]			p45	Results	FALSE	-	25807	25877	result	f2c|f2a
244	244	s147	"more importantly , inhibited the interaction between Arp2/3 and GST-VCA ( Fig. 2 C ) ."	[inLink]	f2c		p45	Results	FALSE	-	25878	25960	result	f2c|f2a
245	245	s148	"The HT-WG-GST-VCA complex was appropriately regulated by Cdc42 and PI ( 4,5 ) P2 ."	[]			p46	Results	FALSE	-	25961	26038	hypothesis	f2c|f2d
246	246	s149	"( Unless otherwise noted , Cdc42 refers to activated , GTPgammaS-loaded Cdc42 , and PI ( 4,5"	[]			p46	Results	FALSE	-	26039	26125	result	f2c|f2d
247	247	s149	"P2 refers to synthetic liposomes containing 10:45 : 45 PI ( 4,5 ) P2/PC/PI ) ."	[]			p46	Results	FALSE	-	26126	26196	result	f2c|f2d
248	248	s150	"The addition of Cdc42 or PI ( 4,5 ) P2 to the HT-WG-GST-VCA complex stimulated the release of HT-WG from GST-VCA and the concomitant recovery of the GST-VCA-Arp2/3 interaction ( Fig. 2 D ) ."	[inLink]	f2d		p46	Results	FALSE	-	26197	26380	result	f2d
249	249	s151	"The ability of full-length N-WASP to bind to Arp2/3 could also be stimulated by Cdc42 and PI ( 4,5 ) P2 ( Fig. 2 E ) ."	[inLink]	f2e		p46	Results	FALSE	-	26381	26492	hypothesis	f2e
250	250	s152	"Cdc42 and PI ( 4,5 ) P2 produced the most potent increase in affinity"	[]			p46	Results	FALSE	-	26493	26558	implication	f3|f2e
251	251	s152	"when added together , explaining our previous observation that the ability of N-WASP to stimulate Arp2/3 complex is synergistically activated by these two regulators ( exLink ) ."	[exLink]			p46	Results	FALSE	-	26559	26746	result	f3|f2e
252	252	s153	"Because pull-down assays are only semiquantitative , we have not been able"	[]			p46	Results	FALSE	-	26747	26820	method	f3|f2e
253	253	s153	"to determine whether the affinity of full-length , activated N-WASP for Arp2/3 is comparable to the high affinity ( ~100 nM ) displayed by its isolated VCA segment ."	[]			p46	Results	FALSE	-	26821	26982	result	f3|f2e
254	254	s154	The VCA segment of N-WASP has been shown to bind to G-actin ( actin below its critical concentration for polymerization ) through the V region	[]			p47	Results	FALSE	-	26983	27123	fact	f3|f2e
255	255	s154	that includes two verprolin homology segments ( exLink ) .	[exLink]			p47	Results	FALSE	-	27124	27195	result	f3|f2e
256	256	s155	This actin binding site is separable from Arp2/3 site	[]			p47	Results	FALSE	-	27196	27249	fact	f3|f2e
257	257	s155	"because the CA fragment , while sufficient to bind to Arp2/3 complex , does not bind to G-actin ( Fig. 1 A and Fig. 3 ) ."	[inLink]	f3		p47	Results	FALSE	-	27250	27366	result	f3|f2e
258	258	s156	The addition of saturating concentrations of the NH2-terminal HT-WG and HT-WGP fragments ( sufficient	[]			p47	Results	FALSE	-	27367	27467	result	f3
259	259	s156	to completely block the interaction of GST-VCA with Arp2/3 complex ) did not affect the interaction between GST-VCA and G-actin ( Fig. 3 ) .	[inLink]	f3		p47	Results	FALSE	-	27468	27604	result	f3
260	260	s157	This is consistent with the observation	[]			p47	Results	FALSE	-	27605	27644	result	f3|f1d
261	261	s157	that the V region does not contribute to the binding interaction between GST-VCA and 35S-labeled MT-WG ( Fig. 1 D ) .	[inLink]	f1d		p47	Results	FALSE	-	27645	27759	result	f3|f1d
262	262	s158	"Furthermore , a GST fusion of the full-length , autoinhibited N-WASP could bind to G-actin despite the presence of a putative intramolecular VCA-WG interaction ( Fig. 3 ) ."	[inLink]	f3		p47	Results	FALSE	-	27760	27927	result	f3
263	263	s159	These results are unexpected	[]			p47	Results	FALSE	-	27928	27956	method	f3
264	264	s159	because the ability of full-length N-WASP to sequester G-actin and raise the critical concentration for polymerization has been shown to be much weaker than that of the isolated VCA fragment ( exLink ) .	[exLink]			p47	Results	FALSE	-	27957	28168	result	f3
265	265	s160	"Since our pull-down assays are only semiquantitative compared with critical concentration plots , one explanation for this difference is"	[]			p47	Results	FALSE	-	28169	28304	result	f3
266	266	s160	that we can not detect modest ( but functionally important ) changes in the affinity for G-actin upon the binding of WG to VCA .	[]			p47	Results	FALSE	-	28305	28429	result	f3
267	267	s161	The NH2-terminal Domain of N-WASP Can Inhibit the Actin Nucleation Activity of the COOH-terminal VCA Segment	[header-1]			title48	Results	FALSE	-	28430	28538	hypothesis	f4a
268	268	s162	"Having established that the NH2-terminal HT-WG fragment could inhibit the binding interaction between VCA and Arp2/3 in a Cdc42 and PI ( 4,5 ) P2-regulated manner"	[]			p49	Results	FALSE	-	28539	28697	implication	f4a
269	269	s162	we wanted to determine whether HT-WG could inhibit the ability of VCA to activate actin nucleation .	[]			p49	Results	FALSE	-	28698	28798	hypothesis	f4a
270	270	s163	We used an established fluorescence assay using pyrene-labeled actin	[]			p49	Results	FALSE	-	28799	28867	method	f4a
271	271	s163	"to monitor the kinetics of actin assembly in the presence of GST-VCA , Arp2/3 , and increasing concentrations of HT-WG ( exLink ) ."	[exLink]			p49	Results	FALSE	-	28868	29006	result	f4a
272	272	s164	HT-WG inhibited the ability of GST-VCA	[]			p49	Results	FALSE	-	29007	29045	result	f4a
273	273	s164	to accelerate actin polymerization in a dose-dependent manner ( Fig. 4A and Fig. B ) .	[inLink]	f4a		p49	Results	FALSE	-	29046	29129	method	f4a
274	274	s165	"Consistent with Arp2/3 binding data and the behavior of the full-length N-WASP molecule , the addition of GTPgammaS-Cdc42 or PI ( 4,5 ) P2 relieved the inhibition of GST-VCA by HT-WG ( Fig. 4C and Fig. D ) ."	[inLink]	f4c		p49	Results	FALSE	-	29130	29329	result	f4c
275	275	s166	When added individually	[]			p49	Results	FALSE	-	29330	29353	result	f4c
276	276	s166	"Cdc42 and PI ( 4,5 ) P2 had a much greater effect on the trans-inhibited WG-VCA complex than on full-length N-WASP ."	[]			p49	Results	FALSE	-	29354	29466	implication	f4c
277	277	s167	"In the full-length molecule , the interaction between the WG and VCA segments likely occurs with a very high apparent affinity because of the fact that they are tethered together by the proline-rich region"	[]			p49	Results	FALSE	-	29467	29671	implication	f4c
278	278	s167	"thus , binding of both activators may be required to effectively disrupt this intramolecular interaction ."	[]			p49	Results	FALSE	-	29672	29777	result	f4c
279	279	s168	N-WASP Is a Monomer	[header-1]			title50	Results	FALSE	-	29778	29797	goal	f5a
280	280	s169	Previously proposed models of N-WASP autoinhibition have been arbitrarily drawn	[]			p51	Results	FALSE	-	29798	29877	hypothesis	f5a
281	281	s169	to suggest the presence of an intramolecular interaction between the NH2 - and COOH termini of the molecule ( exLink ) .	[exLink]			p51	Results	FALSE	-	29878	30007	hypothesis	f5a
282	282	s170	"The ability of the WG-VCA complex , even when lacking the intervening proline-rich tether , to recapitulate the behavior of the full-length N-WASP molecule highlights the possibility"	[]			p51	Results	FALSE	-	30008	30188	method	f5a
283	283	s170	that N-WASP is actually a homodimer ( or homomultimer ) and that autoinhibitory interactions occur in trans between the NH2 - and COOH termini of two different molecules .	[]			p51	Results	FALSE	-	30189	30356	hypothesis	f5a
284	284	s171	"To characterize the physical state of N-WASP in solution , we produced untagged rat N-WASP in insect cells and purified the protein"	[]			p52	Results	FALSE	-	30357	30487	method	f5a
285	285	s171	"to homogeneity by sequential chromatography over heparin , anion exchange , and gel filtration columns ( Fig. 5 A ) ."	[inLink]	f5a		p52	Results	FALSE	-	30488	30600	result	f5a
286	286	s172	Analysis of the protein by equilibrium ultracentrifugation at concentrations ( up to 0.55 mg/ml or 10 muM ) well above the estimated cellular concentrations ( 50 nM ) revealed	[]			p52	Results	FALSE	-	30601	30772	result	f5b|f5a
287	287	s172	"that it behaved as a single species with a molecular mass of 56 , 826 +/ - 1,085 D , which is within 5 % of the molecular mass predicted from the amino acid composition ( 54,324 D ) ( Fig. 5 B ; exLink ) ."	"[inLink, exLink]"	f5b		p52	Results	FALSE	-	30773	30980	result	f5b|f5a
288	288	s173	To obtain an independent measure of the molecular mass	[]			p52	Results	FALSE	-	30981	31035	method	f5b|f5c
289	289	s173	"we determined the diffusion coefficient ( D20 , w ) of N-WASP by gel filtration chromatography and the sedimentation coefficient ( s20 , w ) by boundary sedimentation velocity ultracentrifugation ( Fig. 5 C ) ."	[inLink]	f5c		p52	Results	FALSE	-	31036	31236	result	f5b|f5c
290	290	s174	"The diffusion ( D20 , w = 4.87 x 10-7 cm2/s ) and the sedimentation coefficients ( s20 , w = 3.16S at 0.29 mg/ml or 5.4 muM ) yield a molecular mass estimate of 55,147 D ,"	[]			p52	Results	FALSE	-	31237	31399	result	f5c
291	291	s174	which is within 2 % of the predicted value .	[]			p52	Results	FALSE	-	31400	31442	result	f5c
292	292	s175	"The WH1 Domain Is Not Required for the Ability of PI ( 4,5 ) P2 to Activate N-WASP"	[header-1]			title53	Results	FALSE	-	31443	31521	hypothesis	f6a
293	293	s176	While Cdc42 interacts with N-WASP through the G-protein binding domain	[]			p54	Results	FALSE	-	31522	31592	hypothesis	f6a
294	294	s176	"the sequence elements in N-WASP that confer sensitivity to PI ( 4,5 ) P2 have not been precisely mapped ( exLink ) ."	[exLink]			p54	Results	FALSE	-	31593	31714	hypothesis	f6a
295	295	s177	We have speculated	[]			p54	Results	FALSE	-	31715	31733	hypothesis	f6a
296	296	s177	"that PI ( 4,5 ) P2 activates N-WASP through its WH1 domain based on a report describing a binding interaction between PI ( 4,5 ) P2 and a partial NH2-terminal fragment of the WH1 domain ( residues 1-127 ; exLink ) ."	[exLink]			p54	Results	FALSE	-	31734	31947	hypothesis	f6a
297	297	s178	We produced an N-WASP molecule	[]			p54	Results	FALSE	-	31948	31978	implication	f6a
298	298	s178	lacking the WH1 domain as a GST fusion protein ( GST- ( DeltaWH1 ) N-WASP ; Fig. 6 A ) .	[inLink]	f6a		p54	Results	FALSE	-	31979	32059	result	f6a
299	299	s179	"The activation of this molecule by Cdc42 and PI ( 4,5 ) P2 was compared with that of a GST fusion of wild-type N-WASP ( GST-N-WASP ) ."	[]			p54	Results	FALSE	-	32060	32187	implication	f6a|f8b
300	300	s180	The GST tag does not change the behavior of wild-type N-WASP .	[]			p54	Results	FALSE	-	32188	32249	hypothesis	f6a|f8b
301	301	s181	As previously reported for untagged N-WASP	[]			p54	Results	FALSE	-	32250	32292	result	f6a|f8b
302	302	s181	"GST-N-WASP is partially activated by Cdc42 and fully activated in a synergistic fashion by Cdc42 and PI ( 4,5 ) P2 ( see Fig. 8 B ) ."	[inLink]	f8b		p54	Results	FALSE	-	32293	32420	implication	f6a|f8b
303	303	s182	"In the absence of Cdc42 and PI ( 4,5 ) P2 , the GST- ( DeltaWH1 ) N-WASP had a modestly higher basal Arp2/3 stimulation activity compared with the wild-type protein ( Fig. 6 B ) ."	[inLink]	f6b		p54	Results	FALSE	-	32421	32588	implication	f6b
304	304	s183	"However , like the wild-type protein , the GST- ( DeltaWH1 ) N-WASP"	[]			p54	Results	FALSE	-	32589	32650	result	f6b
305	305	s183	"protein could be further activated by Cdc42 and maximally activated by a combination of Cdc42 and PI ( 4,5 ) P2 ( Fig. 6 B ) ."	[inLink]	f6b		p54	Results	FALSE	-	32651	32770	implication	f6b
306	306	s184	While the WH1 domain may play an accessory role in stabilizing the autoinhibited conformation of N-WASP	[]			p54	Results	FALSE	-	32771	32874	hypothesis	f6b
307	307	s184	"a deletion of this domain clearly does not fully activate the molecule and , more importantly , does not abrogate its ability to respond to Cdc42 and PI ( 4,5 ) P2 ."	[]			p54	Results	FALSE	-	32875	33034	result	f6b
308	308	s185	The Basic Region ( BR ) Located	[header-1]			title55	Results	FALSE	-	33035	33064	goal	f7a
309	309	s185	"Near the Cdc42 Binding Site Is Required for the Ability of PI ( 4,5 ) P2 to Activate N-WASP"	[header-1]			title55	Results	FALSE	-	33065	33152	hypothesis	f7a
310	310	s186	"To find the sequence elements in N-WASP that mediate the effects of PI ( 4,5 ) P2"	[]			p56	Results	FALSE	-	33153	33230	hypothesis	f7a
311	311	s186	we focused our attention on the GBR ( residues 151-277 ) in the NH2 terminus of N-WASP .	[]			p56	Results	FALSE	-	33231	33317	hypothesis	f7a
312	312	s187	There is a conserved BR ( residues 186-196 ) in the GBR	[]			p56	Results	FALSE	-	33318	33371	goal	f7a
313	313	s187	that is located just upstream of the consensus CRIB motif in N-WASP ( Fig. 7 A ) .	[inLink]	f7a		p56	Results	FALSE	-	33372	33451	result	f7a
314	314	s188	"This BR is a good candidate for the site that binds to PI ( 4,5 ) P2 because many motifs in proteins that interact with acidic phospholipids are basic in character"	[]			p56	Results	FALSE	-	33452	33611	result	f7a|f7b
315	315	s188	"and the proximity of this BR to the Cdc42-binding CRIB motif may explain the synergistic effects of PI ( 4,5 ) P2 and Cdc42 on N-WASP ."	[]			p56	Results	FALSE	-	33612	33743	implication	f7a|f7b
316	316	s189	We used an established vesicle pull-down assay	[]			p57	Results	FALSE	-	33744	33790	none	f7a|f7b
317	317	s189	"to determine whether the isolated GBR could bind to synthetic liposomes containing PI ( 4,5 ) P2 ( exLink ) ."	[exLink]			p57	Results	FALSE	-	33791	33904	hypothesis	f7a|f7b
318	318	s190	A GST-GBR fusion protein was immobilized on glutathione-Sepharose beads and used	[]			p57	Results	FALSE	-	33905	33985	hypothesis	f7a|f7b
319	319	s190	"to pull down vesicles labeled with trace amounts of [ 3H ] phosphatidylcholine. Compared with the GST control , GST-GBR bound to vesicles containing 30:70 % PI ( 4,5 ) P2/PC but not to vesicles containing 30:70 % PI/PC ( Fig. 7 B ) ."	[inLink]	f7b		p57	Results	FALSE	-	33986	34206	hypothesis	f7a|f7b
320	320	s191	"This binding of GST-GBR to PI ( 4,5 ) P2-containing vesicles could be disrupted by mutations in the basic region ."	[]			p57	Results	FALSE	-	34207	34316	hypothesis	f7b
321	321	s192	"An NH2-terminal truncation of GBR ( residues 201-276 , GBR2 ) ,"	[]			p57	Results	FALSE	-	34317	34376	result	f7b
322	322	s192	"which deletes this basic region , eliminated binding to PI ( 4,5 ) P2-containing vesicles ( Fig. 7 B ) ."	[inLink]	f7b		p57	Results	FALSE	-	34377	34473	result	f7b
323	323	s193	"Moreover , either an in-frame internal deletion of the basic stretch within GBR ( Delta residues 186-200 , GBR3 ) or a neutralization of positive charge ( by the substitution of four of the lysine residues within this region with glutamic acid residues , GBR4 ) also eliminated binding ( Fig. 7 B ) ."	[inLink]	f7b		p57	Results	FALSE	-	34474	34764	method	f7b
324	324	s194	"Since the vesicle binding data suggested that the BR within the GBR of N-WASP could mediate its interaction with PI ( 4,5 ) P2 , we proceeded"	[]			p58	Results	FALSE	-	34765	34901	result	f8a|f7b
325	325	s194	"to make a full-length GST-N-WASP fusion protein containing an in-frame deletion of this BR ( Delta residues 186-195 , GST- ( DeltaB ) N-WASP ; Fig. 8 A ) ."	[inLink]	f8a		p58	Results	FALSE	-	34902	35048	result	f8a|f7b
326	326	s195	It is important	[]			p58	Results	FALSE	-	35049	35064	implication	f8a|f8b
327	327	s195	"to note that this deletion does not remove the basic residues ( e.g. , K200 ) thought to be important for the interaction of N-WASP with Cdc42 ( exLink ) ."	[exLink]			p58	Results	FALSE	-	35065	35231	fact	f8a|f8b
328	328	s196	We have verified	[]			p58	Results	FALSE	-	35232	35248	method	f8a|f8b
329	329	s196	that GST- ( DeltaB ) N-WASP and wild-type GST-N-WASP bind to Cdc42 with similar affinities ( data not shown ) .	[]			p58	Results	FALSE	-	35249	35354	hypothesis	f8a|f8b
330	330	s197	The GST- ( DeltaB ) N-WASP	[]			p58	Results	FALSE	-	35355	35377	implication	f8a|f8b
331	331	s197	"protein was compared with the wild-type GST-N-WASP protein in its ability to activate Arp2/3-stimulated actin polymerization in response to Cdc42 or Cdc42 plus PI ( 4,5 ) P2 vesicles ( Fig. 8 B ) ."	[inLink]	f8b		p58	Results	FALSE	-	35378	35568	implication	f8a|f8b
332	332	s198	GST- ( DeltaB ) N-WASP modestly activated Arp2/3 on its own	[]			p58	Results	FALSE	-	35569	35624	implication	f8b
333	333	s198	and this basal activity could be stimulated by Cdc42 .	[]			p58	Results	FALSE	-	35625	35679	implication	f8b
