	Unnamed: 0	SentenceId	Clause Text	Codes	ExperimentValues	ExternalRef	Paragraph	Headings	FloatingBox?	Discourse Type	Offset_Begin	Offset_End	Discourse Label	fig_spans
173	173	s117	"Third , previously characterized"	[]			p28	Results	FALSE	-	18738	18769	none	f4b|f4e|f4d
174	174	s117	vti1 ts alleles ( exLink ) were introduced into the tester strains and analyzed in the fusion reaction .	[exLink]			p28	Results	FALSE	-	18770	18897	method	f4b|f4e|f4d
175	175	s118	Vacuoles were purified from all six wild-type and vti1 ts mutant strains and tested in all combinations .	[]			p28	Results	FALSE	-	18898	19002	method	f4b|f4e|f4d
176	176	s119	To induce the phenotype of the ts allele	[]			p28	Results	FALSE	-	19003	19043	goal	f4b|f4e|f4d
177	177	s119	vacuoles were mixed and preincubated at the indicated temperatures without ATP for the times shown .	[]			p28	Results	FALSE	-	19044	19144	method	f4b|f4e|f4d
178	178	s120	"The ts alleles are much more thermolabile in the protease-plus DKY background than in the protease-minus BJ vacuoles , perhaps"	[]			p28	Results	FALSE	-	19145	19270	result	f4b|f4e|f4d
179	179	s120	because partially thermally altered mutant Vtilp is more susceptible to proteolysis .	[]			p28	Results	FALSE	-	19271	19355	hypothesis	f4b|f4e|f4d
180	180	s121	"When combined with a wild-type partner , only the ts alleles in the DKY background show a ts phenotype"	[]			p28	Results	FALSE	-	19356	19457	result	f4b|f4e|f4d
181	181	s121	which is strongly induced at elevated temperatures .	[]			p28	Results	FALSE	-	19458	19509	result	f4b|f4e|f4d
182	182	s122	"Strikingly , combination of vacuoles with vti1 ts alleles leads to a synthetic fusion phenotype ,"	[]			p28	Results	FALSE	-	19510	19605	result	f4b|f4e|f4d
183	183	s122	as even vacuoles that were only preincubated on ice retained only 5-10 % fusion activity ( DKY vti1-1/BJ vti1-2 and DKY vti1-2/BJ vti1-2 ) .	[]			p28	Results	FALSE	-	19606	19742	result	f4b|f4e|f4d
184	184	s123	"However , both vacuole partners show up to 60 % fusion with the wild-type partner ."	[]			p28	Results	FALSE	-	19743	19823	result	f4b|f4e|f4d
185	185	s124	"Though some of the effects observed may be due to enhanced protease sensitivity of the ts alleles of Vti1p , the synthetic fusion phenotype strongly implies"	[]			p28	Results	FALSE	-	19824	19979	hypothesis	f4b|f4e|f4d
186	186	s124	"that Vti1p is directly involved in the reaction , as priming ( as judged by Sec17p release and SNARE complex disassembly ) is not altered after induction of the ts phenotype ( not shown ) ."	[]			p28	Results	FALSE	-	19980	20163	implication	f4b|f4e|f4d
187	187	s125	"Finally , Ykt6p antibodies inhibit with similar kinetics as Vti1p antibodies"	[]			p28	Results	FALSE	-	20164	20239	result	f4b|f4e|f4d
188	188	s125	when added to a fusion reaction ( Fig. 4 D ) and acquisition of resistance to antibodies to Ykt6p requires docking ( Fig. 4 E ) .	[inLink]	f4d|f4e		p28	Results	FALSE	-	20240	20364	result	f4b|f4e|f4d
189	189	s126	"Thus , three v-SNAREs , Nyv1p , Vti1p , and Ykt6p , are required for the docking stage of vacuole-vacuole fusion ."	[]			p29	Results	FALSE	-	20365	20473	implication	f4e|f4d
190	190	s127	"Since they are dissociated from the cis-SNARE complex during priming , these data suggest"	[]			p29	Results	FALSE	-	20474	20562	implication	f4e|f4d
191	191	s127	that inhibition by antibody to each SNARE is not due to steric hindrance of access to another SNARE .	[]			p29	Results	FALSE	-	20563	20663	implication	f4e|f4d
192	192	s128	"Rather , these data indicate"	[]			p29	Results	FALSE	-	20664	20691	implication	f4e|f4d
193	193	s128	that each SNARE has a functional role in the reaction .	[]			p29	Results	FALSE	-	20692	20746	implication	f4e|f4d
194	194	s129	"The complete sensitivity of fusion to antibodies to Vti1p and Ykt6p , or to ts alleles in Vti1p , suggests"	[]			p29	Results	FALSE	-	20747	20851	result	f4e|f4d
195	195	s129	that each of these proteins is fully involved in the reaction rather than being in redundant tetrameric complexes of Vam3p/Vam7p/ Nyv1p/Vti1p and Vam3p/Vam7p/Nyv1p/Ykt6p .	[]			p29	Results	FALSE	-	20852	21022	implication	f4e|f4d
196	196	s130	Discussion	[header-0]			title30	Discussion	FALSE	-	21023	21033	none	
197	197	s131	"Vti1p and Ykt6p are components of the vacuolar SNARE complex , as both proteins copurify with the SNARE complex and antibodies to both Vti1p and Ykt6p precipitate all the previously identified members of this complex ."	[]			p31	Discussion	FALSE	-	21034	21250	fact	
198	198	s132	"This does not simply reflect an exchange of SNAREs from other contaminating organelles into association with Vam3p in detergent extracts ,"	[]			p31	Discussion	FALSE	-	21251	21388	fact	
199	199	s132	as inhibition studies with antibodies to Vti1p and Ykt6p and the synthetic fusion phenotype of ts alleles in Vti1p in our tester vacuoles indicate that both proteins are part of a SNARE complex with a functional role in the fusion reaction .	[]			p31	Discussion	FALSE	-	21389	21629	result	
200	200	s133	"Kinetic inhibition curves with antibodies to Vti1p and Ykt6p are indistinguishable from those reported for antibodies to the previously identified vacuolar SNAREs Vam3p , Vam7p , and Nyv1p ( Fig. 3 ; exLink ; exLink ; exLink ) ."	"[inLink, exLink]"	f3		p31	Discussion	FALSE	-	21630	21902	result	
201	201	s134	Our data establish	[]			p32	Discussion	FALSE	-	21903	21921	none	
202	202	s134	"that each of these SNAREs -- Vam7p , Nyv1p , Vtilp , and Ykt6p -- has a role in the reaction , though these roles need not be unique ."	[]			p32	Discussion	FALSE	-	21922	22048	result	
203	203	s135	"Before priming , the effects of ts mutants ( Fig. 4 ) or of deleting SNAREs ( exLink ; exLink ) could be due to allosteric effects on neighboring SNARE complex subunits ."	"[inLink, exLink]"	f4		p32	Discussion	FALSE	-	22049	22247	hypothesis	
204	204	s136	"Similarly , antibodies which bind to one SNARE could inactivate the function of a pentameric cis-SNARE complex by"	[]			p32	Discussion	FALSE	-	22248	22360	hypothesis	
205	205	s136	obstructing access of a crucial protein or ligand to another SNARE .	[]			p32	Discussion	FALSE	-	22361	22428	hypothesis	
206	206	s137	"However , these concerns are vitiated by the observation"	[]			p32	Discussion	FALSE	-	22429	22484	result	
207	207	s137	"that all SNAREs are disassembled from the complex during ATP-dependent priming ( Fig. 2 A ) and thus are not associated during docking while the reaction remains sensitive to each anti-SNARE antibody during docking ( exLink ; exLink ; exLink ; Fig. 4 , A and D ) ."	"[inLink, exLink]"	f2a|f4a|f4d		p32	Discussion	FALSE	-	22485	22792	result	
208	208	s138	The sensitivities to each of these antibodies is a strong argument	[]			p32	Discussion	FALSE	-	22793	22859	implication	
209	209	s138	that each subunit of the pentameric cis-SNARE complex has some role in the overall reaction .	[]			p32	Discussion	FALSE	-	22860	22952	implication	
210	210	s139	Our data suggest	[]			p33	Discussion	FALSE	-	22953	22969	result	
211	211	s139	"that three v-SNAREs , Nyv1p , Vti1p , and Ykt6p , participate in the fusion reaction ."	[]			p33	Discussion	FALSE	-	22970	23051	result	
212	212	s140	This is not without precedent as Vti1p has been recovered in a complex with Vam3p ( exLink )	[exLink]			p33	Discussion	FALSE	-	23052	23157	result	
213	213	s140	and Ykt6p has been shown to be a weak multicopy suppressor of Vti1p ( exLink ) .	[exLink]			p33	Discussion	FALSE	-	23158	23250	result	
214	214	s141	What could be the role of three v-SNAREs in the vacuole fusion reaction ?	[]			p33	Discussion	FALSE	-	23251	23323	problem	
215	215	s142	The resolution of the crystal structure of the neuronal SNARE complex ( exLink ) and the analysis of the exocytic SNARE complex in yeast ( exLink ) and neurons ( exLink ) have led to the proposal	[exLink]			p33	Discussion	FALSE	-	23324	23551	result	
216	216	s142	"that the core of a SNARE complex consists of four parallel coiled-coil domains provided by three proteins : syntaxin , synaptobrevin , and SNAP-25 and their homologues ."	[]			p33	Discussion	FALSE	-	23552	23717	hypothesis	
217	217	s143	The alignment of all SNAREs at their coiled-coil domains identifies a conserved glutamine ( Q ) in one set of SNAREs	[]			p33	Discussion	FALSE	-	23718	23833	result	
218	218	s143	mainly t-SNAREs and some v-SNAREs like Bet1p and Vti1p ) and a conserved arginine ( R ) in another set ( most v-SNAREs including Nyv1p and Ykt6p ; exLink ) .	[exLink]			p33	Discussion	FALSE	-	23834	24000	result	
219	219	s144	"Based on these findings , exLink propose"	[exLink]			p33	Discussion	FALSE	-	24001	24057	result	
220	220	s144	"that each SNARE complex consists of three Q-SNARE coiled-coils ( e.g. , one from syntaxin , and two from SNAP25 ) and one R-SNARE coiled-coil ( e.g. , one from synaptobrevin ; exLink ) ."	[exLink]			p33	Discussion	FALSE	-	24058	24248	hypothesis	
221	221	s145	How does this compare to data for the vacuolar SNARE complex ?	[]			p33	Discussion	FALSE	-	24249	24310	problem	
222	222	s146	"We already know of five SNAREs in our complex , the t-SNARE Vam3p ( or Q-SNARE ) , the SNAP-25/23 homologue Vam7p ( Q ) , and the v-SNAREs Vti1p ( Q ) , Nyv1p ( R ) , and Ykt6p ( R ) ."	[]			p33	Discussion	FALSE	-	24311	24479	fact	
223	223	s147	Vam3p and Vam7p are found in a tight complex on the vacuole ( exLink ; exLink ) .	[exLink]			p33	Discussion	FALSE	-	24480	24589	fact	
224	224	s148	Whereas SNAP-25 provides two coiled-coil domains to the neuronal SNARE complex	[]			p33	Discussion	FALSE	-	24590	24668	fact	
225	225	s148	Vam7p provides only one ( exLink ) .	[exLink]			p33	Discussion	FALSE	-	24669	24716	fact	
226	226	s149	"The third Q-SNARE coiled-coil could therefore come from Vti1p ,"	[]			p33	Discussion	FALSE	-	24717	24779	hypothesis	
227	227	s149	which has been previously considered a v-SNARE .	[]			p33	Discussion	FALSE	-	24780	24827	fact	
228	228	s150	Either Nyv1p or Ykt6p would then be the required R-SNARE .	[]			p33	Discussion	FALSE	-	24828	24885	hypothesis	
229	229	s151	"However , both proteins are part of the same cis-SNARE complex ( Fig. 3 ) and"	[inLink]	f3		p33	Discussion	FALSE	-	24886	24960	result	
230	230	s151	"antibodies to either protein inhibit the fusion reaction ( Fig. 4 , D and E ; exLink ) ."	"[inLink, exLink]"	f4d|f4e		p33	Discussion	FALSE	-	24961	25061	result	
231	231	s152	"Furthermore , vacuoles lacking Nyv1p fuse only poorly , if at all , with each other ( exLink ) ,"	[exLink]			p33	Discussion	FALSE	-	25062	25166	fact	
232	232	s152	suggesting an essential role of Nyv1p in the fusion reaction .	[]			p33	Discussion	FALSE	-	25167	25228	implication	
233	233	s153	"In fact , Nyv1p is not required for any of the trafficking reactions to the vacuole ( exLink ) , but appears"	[exLink]			p33	Discussion	FALSE	-	25229	25364	fact	
234	234	s153	to be exclusively reserved for vacuole fusion .	[]			p33	Discussion	FALSE	-	25365	25411	fact	
235	235	s154	"Thus , at least portions of the intracellular pool of all five of these SNAREs are in a complex with each other ,"	[]			p33	Discussion	FALSE	-	25412	25523	implication	
236	236	s154	"which may define a new , five coiled-coil core of a SNARE complex ."	[]			p33	Discussion	FALSE	-	25524	25589	hypothesis	
237	237	s155	Not all of the vacuolar SNAREs are recovered in a cis complex .	[]			p34	Discussion	FALSE	-	25590	25652	result	
238	238	s156	"The proportion is highest with salt-washed vacuoles , possibly due to removal of Sec18p ( not shown ) ."	[]			p34	Discussion	FALSE	-	25653	25752	result	
239	239	s157	"This might reflect the lability of the complex or , alternatively ,"	[]			p34	Discussion	FALSE	-	25753	25818	implication	
240	240	s157	that only some of the SNAREs are complexed and a second population may exist in an uncomplexed form or in a complex with unidentified proteins .	[]			p34	Discussion	FALSE	-	25819	25962	implication	
241	241	s158	Vacuoles without Vam3p or Vam7p have no cis-SNARE complex and yet are still capable of fusion at a measurable rate ( exLink ; exLink ) .	[exLink]			p34	Discussion	FALSE	-	25963	26133	result	
242	242	s159	"Furthermore , vacuoles without Vam3p do not need"	[]			p34	Discussion	FALSE	-	26134	26181	result	
243	243	s159	"priming by Sec17p/Sec18p/ATP ( exLink ) , which suggests that SNAREs that are not in a cis complex can also participate in the homotypic fusion reaction ."	[exLink]			p34	Discussion	FALSE	-	26182	26349	implication	
244	244	s160	"We have shown by deletion analysis , antibody inhibition , and the generation of ts alleles"	[]			p34	Discussion	FALSE	-	26350	26439	method	
245	245	s160	that each of the subunits has a critical role for the fusion reaction and that a complex of all SNAREs exists on the vacuole ( exLink ; exLink ; exLink ; this study ) .	[exLink]			p34	Discussion	FALSE	-	26440	26654	result	
246	246	s161	"However , we do not know"	[]			p34	Discussion	FALSE	-	26655	26678	problem	
247	247	s161	whether the separate SNAREs or the cis-SNARE complex have distinct roles or specific activities .	[]			p34	Discussion	FALSE	-	26679	26775	problem	
248	248	s162	Previous work has shown	[]			p34	Discussion	FALSE	-	26776	26799	fact	
249	249	s162	that a detergent extract which was immunodepleted of SNAREs can be reactivated by addition of a 200-fold purified v-t-SNARE complex ( exLink ) .	[exLink]			p34	Discussion	FALSE	-	26800	26957	fact	
250	250	s163	Future work will be necessary	[]			p34	Discussion	FALSE	-	26958	26987	goal	
251	251	s163	to establish the stoichiometry and functional roles of the five SNAREs during this reconstitution reaction .	[]			p34	Discussion	FALSE	-	26988	27095	goal	
252	252	s164	Finding a role for Vti1p and Ykt6p in the vacuole-vacuole fusion reaction	[]			p35	Discussion	FALSE	-	27096	27169	problem	
253	253	s164	adds to a long list of trafficking reactions in which these proteins have been implicated ( exLink ; exLink ; exLink ; exLink ) .	[exLink]			p35	Discussion	FALSE	-	27170	27361	fact	
254	254	s165	Ykt6p is unusual as a v-SNARE	[]			p35	Discussion	FALSE	-	27362	27391	fact	
255	255	s165	in that it is prenylated and appears to partition between cytosol and membranes ( exLink ) .	[exLink]			p35	Discussion	FALSE	-	27392	27493	fact	
256	256	s166	Subcellular localization of Ykt6p has therefore been difficult .	[]			p35	Discussion	FALSE	-	27494	27557	problem	
257	257	s167	"Although Ykt6p was initially identified in a complex with the Golgi t-SNARE Sed5p ( exLink ) , and may participate in trafficking between the ER and Golgi membranes ( exLink )"	[exLink]			p35	Discussion	FALSE	-	27558	27754	result	
258	258	s167	"we find a significant portion of Ykt6p on the vacuole , suggesting a vital role for this protein in vacuole function ."	[]			p35	Discussion	FALSE	-	27755	27872	result	
259	259	s168	"Vti1p has been recovered in complexes with organellar t-SNAREs along the secretory pathway : with Sed5p , the Golgi t-SNARE , with Pep12p , the endosomal t-SNARE , and with Vam3p ( exLink ; exLink ; this study ) ."	[exLink]			p35	Discussion	FALSE	-	27873	28117	result	
260	260	s169	"Because of their interactions with multiple t-SNAREs , Vti1p , and Ykt6p can not be the sole determinants of specificity in vesicular traffic ."	[]			p35	Discussion	FALSE	-	28118	28257	implication	
261	261	s170	These proteins are likely	[]			p35	Discussion	FALSE	-	28258	28283	hypothesis	
262	262	s170	"to be involved in a retrieval and recycling of trafficking factors from late organelles to , for example , the Golgi apparatus ( exLink ; exLink ; exLink ) ."	[exLink]			p35	Discussion	FALSE	-	28284	28488	hypothesis	
263	263	s171	"Two other v-SNAREs have been implicated in retrograde trafficking reactions in yeast : Sft1p in retrograde transport within the Golgi stack ( exLink ) , and Sec22p for the trafficking of vesicles from the Golgi apparatus back to the ER ( exLink ) ."	[exLink]			p35	Discussion	FALSE	-	28489	28764	result	
264	264	s172	The vacuolar t-SNARE Vam3p has a fundamental role in several trafficking reactions .	[]			p36	Discussion	FALSE	-	28765	28848	fact	
265	265	s173	"It has been implicated in trafficking from the endosome to the vacuole ( exLink ; exLink ) , in the trafficking of AP3-dependent Golgi-derived vesicles to the vacuole ( exLink ; exLink ) , in aminopeptidase"	[exLink]			p36	Discussion	FALSE	-	28849	29103	result	
266	266	s173	"I transport to the vacuole and autophagocytosis ( exLink ) , and in homotypic vacuole fusion as the final step of the inheritance of this organelle ( exLink ) ."	[exLink]			p36	Discussion	FALSE	-	29104	29285	result	
267	267	s174	Deletion of Vam3p results in a clear delay of protein trafficking to the vacuole ( exLink ; exLink ; exLink ; exLink ; exLink ) .	[exLink]			p36	Discussion	FALSE	-	29286	29478	result	
268	268	s175	"However , vam3Delta vacuoles can be purified by the same floatation protocol as for wild-type vacuoles , albeit at somewhat lower yield ."	[]			p36	Discussion	FALSE	-	29479	29613	result	
269	269	s176	"These vacuoles contain all vacuolar marker proteins at the same steady-state concentration ( exLink ; exLink , exLink ; exLink )"	[exLink]			p36	Discussion	FALSE	-	29614	29806	result	
270	270	s176	"they fuse with wild-type vacuoles with similar kinetics , and they show the same sensitivities to inhibitors of fusion as wild-type vacuoles ( exLink ; exLink ) ."	[exLink]			p36	Discussion	FALSE	-	29807	29996	result	
271	271	s177	Though vam3Delta vacuoles are fragmented and of much smaller size ( exLink ; exLink ; exLink )	[exLink]			p36	Discussion	FALSE	-	29997	30125	result	
272	272	s177	their normal protein content and behavior in the vacuole fusion reaction classifies them as vacuoles .	[]			p36	Discussion	FALSE	-	30126	30228	result	
273	273	s178	This suggests	[]			p36	Discussion	FALSE	-	30229	30242	implication	
274	274	s178	"that delivery of proteins to the vacuole , even if slow or of limited efficiency , can occur in a Vam3p-independent fashion and raises the question of how the t-SNARE requirement can be bypassed ."	[]			p36	Discussion	FALSE	-	30243	30436	implication	
275	275	s179	The requirement for the vacuole SNARE complex in several reactions implies	[]			p36	Discussion	FALSE	-	30437	30511	result	
276	276	s179	that other factors are required to add specificity to these trafficking reactions .	[]			p36	Discussion	FALSE	-	30512	30594	implication	
277	277	s180	Defining these factors and	[]			p36	Discussion	FALSE	-	30595	30621	problem	
278	278	s180	their functions may contribute to the understanding of how trafficking to and from this organelle is specified .	[]			p36	Discussion	FALSE	-	30622	30733	problem	
